ParkName,State,partySize,RateType,Equipment
Caribou Munroes,NS ,2,Full,Tents
Thomas Raddall,NS ,2,Full,ST
Smileys,NS ,4,Full,ST
Rissers Beach,NS ,2,Full,ST
Cape Chignecto,NB ,2,Full,ST
Rissers Beach,ON ,2,Full,LT40ft
Whycocomagh,QC ,4,Full,Tents
Smileys,NS ,2,Full,LT30ft
Graves Island,NS ,6,Full,LT40ft
Thomas Raddall,NS ,5,Full,ST
Smileys,NS ,4,Full,LT30ft
Five Islands,NS ,2,Full,ST
Porters Lake,ON ,3,Full,LT30ft
Amherst Shore,NS ,2,Full,ST
Caribou Munroes,NS ,2,Full,LT20ft
Blomidon,NS ,2,Senior,ST
Cape Chignecto,NS ,1,Full,ST
Ellenwood Lake,NS ,2,Full,Tents
Battery,NB ,2,Senior,LT20ft
Rissers Beach,ON ,3,Full,ST
Rissers Beach,NS ,2,Full,LT30ft
Ellenwood Lake,NS ,3,Full,ST
Boylston,ON ,2,Full,ST
Mira River,QC ,6,Full,Tents
Mira River,NS ,2,Full,LT20ft
Blomidon,NS ,3,Full,ST
Porters Lake,AB ,2,Senior,LT40ft
Battery,ON ,1,Senior,ST
Amherst Shore,ON ,1,Senior,ST
Whycocomagh,ON ,2,Full,LT40ft
Cape Chignecto,NS ,1,Full,ST
Caribou Munroes,NS ,4,Full,ST
Rissers Beach,NS ,2,Senior,LT40ft
Caribou Munroes,NS ,2,Full,LT40ft
Porters Lake,NS ,2,Full,ST
Rissers Beach,NS ,4,Full,Tents
Rissers Beach,NS ,2,Full,ST
Blomidon,NS ,2,Senior,ST
Blomidon,NS ,3,Full,ST
Smileys,NS ,2,Full,ST
Blomidon,NS ,2,Full,LT20ft
Ellenwood Lake,NS ,5,Full,ST
Graves Island,NS ,2,Senior,LT20ft
Rissers Beach,NS ,5,Full,Tents
Ellenwood Lake,NS ,2,Full,LT20ft
Porters Lake,NB ,2,Full,ST
Whycocomagh,BC ,1,Full,ST
Mira River,NS ,4,Full,LT20ft
Blomidon,NS ,2,Full,ST
Graves Island,NS ,2,Full,LT30ft
Porters Lake,QC ,5,Full,Tents
Dollar Lake,NS ,4,Full,LT20ft
Rissers Beach,NS ,2,Senior,LT30ft
Mira River,NS ,3,Full,ST
Blomidon,NS ,4,Full,ST
Dollar Lake,NS ,5,Full,ST
Mira River,NS ,5,Full,ST
Dollar Lake,NS ,4,Full,ST
Porters Lake,QC ,2,Senior,LT30ft
Graves Island,NS ,6,Full,Tents
Laurie,NS ,5,Full,LT20ft
Mira River,NS ,5,Full,LT20ft
Battery,ON ,2,Full,ST
Caribou Munroes,QC ,2,Full,LT20ft
Smileys,NS ,2,Full,ST
Mira River,QC ,2,Full,LT20ft
Five Islands,NS ,7,Full,Tents
Caribou Munroes,NS ,4,Full,Tents
Rissers Beach,NS ,2,Full,LT30ft
Thomas Raddall,NS ,2,Full,ST
Caribou Munroes,NS ,2,Full,ST
Laurie,PE ,2,Senior,LT20ft
Porters Lake,NS ,3,Full,Tents
Thomas Raddall,NS ,2,Senior,LT30ft
Graves Island,QC ,2,Full,ST
Graves Island,NS ,6,Full,LT20ft
Five Islands,NB ,2,Senior,LT20ft
Boylston,NS ,2,Full,ST
Dollar Lake,NS ,2,Full,ST
Battery,NS ,1,Full,ST
Mira River,QC ,2,Full,ST
Salsman,NS ,4,Full,LT30ft
Graves Island,BC ,1,Full,LT20ft
Laurie,NS ,1,Senior,LT30ft
Battery,ON ,1,Senior,LT20ft
Dollar Lake,NS ,6,Full,Tents
Thomas Raddall,QC ,2,Senior,LT20ft
Caribou Munroes,NS ,4,Full,LT30ft
Rissers Beach,NS ,1,Full,ST
Thomas Raddall,NS ,2,Senior,LT40ft
Smileys,QC ,2,Full,LT30ft
Rissers Beach,NS ,3,Full,LT30ft
Mira River,NS ,3,Full,LT30ft
Graves Island,AB ,1,Full,ST
Laurie,NS ,4,Full,LT20ft
Boylston,NS ,2,Full,ST
Ellenwood Lake,NS ,2,Full,ST
Valleyview,QC ,1,Full,ST
Blomidon,NS ,2,Full,ST
Blomidon,NB ,2,Full,ST
Dollar Lake,NS ,2,Full,ST
Blomidon,NS ,4,Full,LT20ft
Mira River,QC ,4,Full,ST
Whycocomagh,AB ,2,Full,ST
Thomas Raddall,NS ,4,Full,LT30ft
Battery,QC ,2,Full,LT20ft
Smileys,NS ,4,Full,LT30ft
Porters Lake,NS ,4,Full,LT30ft
Salsman,NS ,2,Full,LT30ft
Ellenwood Lake,NS ,4,Full,LT30ft
Porters Lake,AB ,2,Full,LT40ft
Porters Lake,NS ,2,Full,LT20ft
Mira River,NS ,4,Full,LT30ft
Valleyview,NS ,2,Senior,ST
Smileys,NS ,1,Full,ST
Dollar Lake,NS ,5,Full,Tents
Graves Island,NS ,1,Full,ST
Five Islands,QC ,2,Full,ST
Graves Island,NS ,2,Full,ST
Whycocomagh,NS ,4,Full,LT20ft
Amherst Shore,QC ,2,Full,ST
Graves Island,NS ,2,Full,ST
Blomidon,NS ,2,Full,LT30ft
Blomidon,NS ,3,Full,ST
Thomas Raddall,NS ,2,Full,ST
Dollar Lake,NS ,2,Full,ST
Mira River,ON ,4,Full,LT20ft
Thomas Raddall,NS ,3,Full,LT20ft
Whycocomagh,NS ,2,Full,LT30ft
Rissers Beach,NS ,4,Full,ST
Caribou Munroes,NS ,2,Full,LT20ft
Mira River,NS ,2,Full,ST
Thomas Raddall,QC ,1,Full,ST
Caribou Munroes,NS ,5,Full,Tents
Salsman,ON ,3,Full,ST
Porters Lake,NS ,6,Full,Tents
Rissers Beach,NS ,4,Full,LT20ft
Amherst Shore,BC ,2,Full,ST
Mira River,NS ,2,Full,LT30ft
Laurie,NS ,2,Full,LT40ft
Thomas Raddall,NS ,3,Full,ST
Caribou Munroes,NS ,4,Full,LT20ft
Smileys,NS ,2,Full,LT40ft
Thomas Raddall,NS ,2,Full,ST
Battery,ON ,4,Full,LT20ft
Porters Lake,QC ,2,Full,ST
Graves Island,NS ,1,Full,ST
Five Islands,ON ,2,Full,LT20ft
Laurie,NS ,4,Full,LT20ft
Whycocomagh,QC ,2,Full,ST
Blomidon,NS ,2,Full,ST
Five Islands,NS ,2,Full,LT20ft
Caribou Munroes,QC ,1,Senior,ST
Rissers Beach,NB ,2,Full,LT40ft
Caribou Munroes,QC ,2,Full,ST
Whycocomagh,BC ,2,Senior,LT30ft
Rissers Beach,NS ,4,Full,LT30ft
Dollar Lake,NS ,4,Full,LT40ft
Five Islands,NS ,6,Full,Tents
Porters Lake,QC ,4,Full,LT30ft
Five Islands,NS ,4,Full,ST
Amherst Shore,NS ,2,Full,LT30ft
Thomas Raddall,NS ,2,Full,ST
Thomas Raddall,NS ,1,Full,ST
Whycocomagh,NB ,6,Full,Tents
The Islands,MB ,1,Full,ST
Rissers Beach,NS ,2,Full,LT20ft
Laurie,ON ,2,Full,ST
Salsman,NS ,2,Full,LT20ft
The Islands,ON ,2,Full,LT20ft
Ellenwood Lake,NS ,3,Senior,Tents
Caribou Munroes,NS ,4,Full,LT30ft
Rissers Beach,NS ,4,Full,Tents
Blomidon,NS ,2,Senior,LT30ft
Rissers Beach,NS ,2,Full,LT30ft
Battery,QC ,3,Senior,ST
Valleyview,ON ,2,Full,LT30ft
Valleyview,NS ,2,Senior,ST
Rissers Beach,NS ,1,Full,ST
Whycocomagh,ON ,2,Full,ST
Blomidon,NS ,4,Full,Tents
Caribou Munroes,NS ,2,Full,ST
Graves Island,NS ,3,Full,ST
Smileys,NS ,2,Senior,LT20ft
Dollar Lake,NS ,2,Full,ST
Amherst Shore,NB ,5,Full,LT30ft
Whycocomagh,AB ,2,Full,ST
Cape Chignecto,NS ,1,Full,ST
Dollar Lake,NS ,4,Full,Tents
Rissers Beach,NS ,2,Full,Greater than 40ft
Laurie,ON ,1,Full,ST
Mira River,QC ,2,Full,ST
Whycocomagh,ON ,2,Senior,ST
Rissers Beach,NS ,2,Full,ST
The Islands,NS ,4,Full,Tents
Thomas Raddall,NS ,4,Full,Tents
Blomidon,NS ,2,Senior,ST
Rissers Beach,NS ,6,Full,LT30ft
Dollar Lake,NS ,5,Full,ST
Dollar Lake,NS ,4,Senior,ST
Laurie,NS ,6,Full,Tents
Caribou Munroes,NS ,3,Full,LT20ft
Whycocomagh,ON ,2,Senior,LT20ft
Amherst Shore,NS ,4,Full,ST
Amherst Shore,QC ,2,Senior,ST
Caribou Munroes,ON ,2,Full,LT30ft
Amherst Shore,NS ,2,Full,LT30ft
Laurie,NS ,4,Full,ST
Thomas Raddall,QC ,2,Full,ST
Graves Island,NS ,2,Senior,LT30ft
Amherst Shore,QC ,2,Full,ST
Battery,QC ,2,Full,ST
Mira River,ON ,2,Senior,ST
Graves Island,NS ,4,Full,Tents
Smileys,NS ,4,Full,ST
Graves Island,NS ,4,Full,ST
Graves Island,NS ,2,Full,LT20ft
Battery,NS ,9,Full,Tents
Smileys,NS ,3,Full,ST
Mira River,NS ,3,Senior,LT30ft
Cape Chignecto,NS ,3,Full,ST
Blomidon,NS ,2,Full,ST
Porters Lake,NS ,2,Senior,LT20ft
Graves Island,NS ,2,Senior,LT20ft
Battery,QC ,2,Full,ST
Valleyview,NS ,2,Full,LT20ft
Caribou Munroes,NS ,4,Full,LT20ft
Porters Lake,NS ,3,Full,LT30ft
Salsman,NS ,5,Full,Tents
Amherst Shore,NS ,2,Full,ST
Rissers Beach,NS ,4,Full,LT20ft
Caribou Munroes,NS ,5,Full,Tents
Blomidon,PE ,1,Full,ST
Amherst Shore,NS ,5,Full,ST
Caribou Munroes,QC ,2,Full,LT20ft
Rissers Beach,NS ,2,Full,ST
Thomas Raddall,NS ,3,Full,ST
Blomidon,NS ,2,Full,LT30ft
Five Islands,ON ,3,Full,ST
Smileys,NS ,2,Full,ST
Porters Lake,NS ,4,Full,LT20ft
Graves Island,NS ,2,Full,LT30ft
Smileys,NS ,2,Full,LT40ft
Caribou Munroes,NS ,3,Full,ST
Rissers Beach,NS ,1,Full,ST
Blomidon,NS ,5,Full,ST
Porters Lake,QC ,2,Full,LT30ft
Graves Island,NS ,4,Full,LT30ft
Battery,NS ,3,Full,ST
Smileys,NS ,4,Full,ST
Smileys,NS ,2,Full,ST
Mira River,QC ,2,Full,LT20ft
Thomas Raddall,ON ,7,Full,ST
Thomas Raddall,NS ,3,Full,LT20ft
Laurie,NS ,3,Full,ST
Ellenwood Lake,NS ,8,Full,ST
Smileys,NS ,4,Full,LT30ft
Amherst Shore,ON ,4,Full,ST
Mira River,NS ,1,Full,ST
Battery,NS ,2,Full,ST
Salsman,NS ,2,Full,ST
Rissers Beach,NS ,2,Full,LT20ft
Mira River,QC ,3,Full,ST
Graves Island,NS ,2,Full,ST
Graves Island,NS ,2,Full,LT20ft
Ellenwood Lake,QC ,5,Full,ST
Five Islands,ON ,2,Full,LT20ft
Battery,NS ,4,Full,ST
Mira River,NS ,2,Full,LT40ft
Cape Chignecto,NB ,2,Full,ST
Caribou Munroes,QC ,2,Full,ST
Graves Island,ON ,4,Full,LT40ft
Battery,QC ,2,Full,ST
Battery,NS ,2,Full,LT20ft
Rissers Beach,PE ,4,Full,LT20ft
Battery,AB ,2,Full,ST
Caribou Munroes,NS ,3,Full,LT30ft
Five Islands,NB ,4,Full,LT20ft
Graves Island,NS ,2,Full,LT20ft
Battery,ON ,2,Senior,ST
Smileys,NS ,2,FULL,LT30ft
Smileys,NS ,2,Full,LT20ft
Laurie,NS ,2,Full,LT30ft
Battery,QC ,2,Senior,ST
Whycocomagh,AB ,2,Full,LT40ft
Rissers Beach,NS ,2,Full,ST
Battery,NS ,1,Senior,ST
Dollar Lake,QC ,4,Full,LT30ft
Blomidon,NS ,6,Full,LT30ft
Mira River,NS ,4,Full,ST
Blomidon,NS ,2,Full,ST
Graves Island,NS ,2,Full,LT30ft
Blomidon,ON ,2,Full,ST
Smileys,NS ,5,Full,ST
Rissers Beach,NS ,1,Full,ST
Dollar Lake,NS ,2,Full,LT20ft
Mira River,QC ,2,Full,ST
Graves Island,NS ,4,Full,LT30ft
Caribou Munroes,NS ,2,Full,ST
Blomidon,NS ,2,Full,ST
Mira River,NS ,4,Full,ST
Ellenwood Lake,NS ,2,Full,ST
Blomidon,ON ,1,Full,ST
Amherst Shore,NS ,2,Full,ST
Mira River,NS ,2,Full,LT40ft
Mira River,QC ,3,Senior,LT30ft
Caribou Munroes,NS ,4,Full,LT40ft
Rissers Beach,NS ,4,Full,LT30ft
The Islands,NS ,2,Full,ST
Rissers Beach,NS ,2,Senior,LT30ft
Thomas Raddall,NS ,3,Full,ST
Graves Island,NS ,6,Full,Tents
Rissers Beach,NS ,3,Full,LT20ft
Cape Chignecto,ON ,2,Full,ST
The Islands,NS ,2,Full,ST
Battery,QC ,2,Senior,ST
Smileys,NS ,4,Senior,LT40ft
Dollar Lake,NS ,4,Full,ST
Five Islands,AB ,2,Full,ST
Mira River,QC ,2,Senior,ST
Thomas Raddall,NS ,1,Full,ST
Rissers Beach,NS ,2,Full,LT30ft
Smileys,PE ,4,Full,Tents
Amherst Shore,NS ,4,Full,Tents
Laurie,NS ,2,Full,ST
Rissers Beach,NS ,3,Full,ST
Caribou Munroes,QC ,2,Senior,ST
Mira River,NS ,2,Full,ST
Laurie,NS ,4,Full,LT20ft
Porters Lake,NS ,4,Full,Tents
Porters Lake,NS ,1,Full,ST
The Islands,NS ,4,Full,Tents
The Islands,NS ,2,Full,LT30ft
Graves Island,NS ,2,Full,LT20ft
Caribou Munroes,QC ,2,Full,ST
Blomidon,NS ,4,Full,Tents
Mira River,NS ,4,Full,LT30ft
Graves Island,NS ,2,Full,ST
Mira River,ON ,1,Full,ST
Smileys,NS ,4,Full,ST
Rissers Beach,NS ,6,Full,LT30ft
Smileys,NS ,2,Full,LT30ft
Caribou Munroes,ON ,2,Full,ST
Mira River,NS ,2,Senior,LT40ft
Dollar Lake,BC ,1,Full,ST
Caribou Munroes,ON ,3,Full,ST
Five Islands,AB ,8,Full,LT40ft
Blomidon,NS ,1,Full,ST
Ellenwood Lake,NS ,2,Full,ST
Rissers Beach,NS ,2,Full,LT20ft
Caribou Munroes,NS ,4,Full,LT20ft
Graves Island,NS ,4,Full,LT20ft
Ellenwood Lake,NS ,4,Full,Tents
Rissers Beach,NS ,4,Full,LT20ft
Laurie,NS ,2,Full,LT20ft
Smileys,NS ,3,Full,Tents
Caribou Munroes,NS ,2,Full,ST
Five Islands,NU ,2,Full,ST
Blomidon,NS ,2,Full,Tents
Salsman,NS ,2,Full,ST
Mira River,QC ,2,Full,ST
Porters Lake,ON ,2,Full,LT20ft
Five Islands,NS ,4,Full,ST
The Islands,QC ,2,Full,ST
Five Islands,ON ,2,Full,ST
The Islands,NS ,2,Full,LT20ft
Graves Island,NS ,2,Full,LT30ft
Laurie,NS ,3,Full,Tents
Amherst Shore,QC ,2,Full,ST
Cape Chignecto,NS ,1,Full,ST
Mira River,NS ,2,Full,LT20ft
Mira River,ON ,2,Full,ST
Battery,NS ,2,Senior,ST
Five Islands,NS ,4,Full,LT20ft
Five Islands,NS ,3,Full,ST
Rissers Beach,NS ,2,Senior,LT30ft
Five Islands,ON ,2,Full,ST
Graves Island,NS ,4,Full,LT30ft
Blomidon,NS ,4,Full,Tents
Graves Island,NB ,2,Full,ST
Rissers Beach,NS ,4,Full,ST
Mira River,NS ,3,Full,ST
Graves Island,NB ,3,Full,ST
The Islands,NS ,5,Full,LT30ft
The Islands,NS ,2,Full,LT20ft
Blomidon,NS ,1,Full,ST
Five Islands,NB ,4,Full,LT20ft
Mira River,QC ,2,Full,Tents
Ellenwood Lake,NS ,2,Full,Tents
Caribou Munroes,NS ,2,Full,LT30ft
Blomidon,BC ,2,Full,ST
Caribou Munroes,NS ,3,Full,ST
Porters Lake,NS ,3,Full,Tents
Porters Lake,QC ,3,Full,ST
Thomas Raddall,NS ,4,Full,Tents
Dollar Lake,NS ,2,Full,ST
Dollar Lake,NS ,5,Full,LT20ft
Blomidon,NS ,2,Full,LT20ft
Dollar Lake,NS ,6,Full,ST
Ellenwood Lake,NS ,2,Full,LT20ft
Dollar Lake,BC ,2,Senior,ST
Mira River,ON ,2,Senior,ST
Caribou Munroes,NS ,6,Full,Tents
Cape Chignecto,NS ,3,Full,ST
Mira River,BC ,2,Senior,ST
Blomidon,NS ,5,Senior,LT30ft
Five Islands,BC ,2,Senior,LT20ft
Blomidon,QC ,2,Full,LT20ft
Rissers Beach,NS ,2,Full,LT20ft
Ellenwood Lake,NS ,2,Senior,LT20ft
Graves Island,NS ,3,Full,ST
Mira River,NS ,2,Full,ST
The Islands,ON ,4,Full,LT40ft
Ellenwood Lake,QC ,2,Full,LT20ft
Rissers Beach,NS ,4,Full,LT30ft
Mira River,ON ,3,Full,ST
Dollar Lake,NS ,6,Full,ST
Salsman,NS ,2,Full,ST
Rissers Beach,NS ,4,Full,LT30ft
Battery,NS ,4,Full,ST
Laurie,NS ,4,Full,LT20ft
The Islands,NS ,3,Full,ST
Dollar Lake,NS ,5,Veteran,Tents
Smileys,NS ,4,Full,LT20ft
Laurie,NS ,2,Full,ST
Smileys,NS ,3,Full,ST
Dollar Lake,NS ,1,Full,ST
Blomidon,ON ,5,Full,Tents
Amherst Shore,NS ,5,Full,ST
Thomas Raddall,ON ,2,Full,ST
Five Islands,NS ,4,Full,LT20ft
Graves Island,NS ,4,Full,ST
Whycocomagh,ON ,2,Full,ST
Laurie,NS ,2,Full,ST
Graves Island,NS ,2,Full,LT30ft
Mira River,QC ,4,Full,LT30ft
Porters Lake,NS ,2,Full,ST
Valleyview,NS ,1,Full,LT20ft
Ellenwood Lake,QC ,2,Full,LT20ft
The Islands,NS ,2,Full,LT30ft
Rissers Beach,NS ,2,Full,ST
Mira River,ON ,2,Senior,LT20ft
Graves Island,NS ,4,Full,ST
Mira River,NS ,4,Full,ST
Caribou Munroes,ON ,2,Senior,LT20ft
Caribou Munroes,NS ,3,Full,ST
Blomidon,QC ,1,Full,ST
Mira River,NS ,2,Full,LT20ft
Caribou Munroes,NB ,2,Full,ST
Amherst Shore,ON ,2,Senior,ST
Dollar Lake,NS ,2,Full,LT20ft
Valleyview,NS ,2,Full,ST
Smileys,NS ,2,Senior,LT30ft
Caribou Munroes,NS ,3,Full,LT30ft
Five Islands,NS ,2,Full,ST
Graves Island,PE ,2,Full,ST
Dollar Lake,NS ,5,Full,ST
Rissers Beach,NS ,4,Full,Tents
Caribou Munroes,NS ,2,Full,LT30ft
Caribou Munroes,NS ,6,Full,LT30ft
Amherst Shore,NS ,4,Full,ST
Mira River,NS ,2,Full,LT30ft
Five Islands,NS ,2,Full,LT20ft
Mira River,QC ,2,Full,LT20ft
Blomidon,QC ,2,Full,LT20ft
Battery,ON ,2,Senior,LT20ft
Rissers Beach,NS ,2,Full,LT40ft
Amherst Shore,NS ,4,Full,LT20ft
Blomidon,QC ,4,Full,LT20ft
Mira River,ON ,4,Full,ST
Smileys,NS ,4,Full,ST
Porters Lake,QC ,4,Full,ST
Graves Island,NS ,4,Full,LT40ft
Rissers Beach,NS ,4,Full,LT30ft
Blomidon,NS ,2,Full,Tents
Five Islands,QC ,2,Full,LT20ft
Blomidon,NS ,2,Senior,Tents
Five Islands,NS ,2,Full,ST
Thomas Raddall,NS ,4,Full,LT40ft
Thomas Raddall,NS ,2,Full,ST
Amherst Shore,BC ,2,Full,ST
Dollar Lake,NS ,4,Full,Tents
Rissers Beach,NS ,3,Full,ST
Laurie,NB ,2,Full,LT20ft
Smileys,NS ,2,Full,LT20ft
Rissers Beach,NS ,4,Full,Tents
Mira River,NS ,2,Senior,LT20ft
Cape Chignecto,NS ,1,Full,ST
Five Islands,QC ,2,Full,ST
The Islands,NS ,5,Full,Tents
Caribou Munroes,NS ,2,Veteran,Tents
Ellenwood Lake,NS ,2,Full,ST
Mira River,NS ,4,Full,ST
Rissers Beach,NS ,2,Full,LT20ft
Laurie,NS ,4,Full,LT20ft
Caribou Munroes,NS ,3,Full,LT20ft
Graves Island,NS ,4,Full,LT20ft
Thomas Raddall,NS ,2,Veteran,ST
Caribou Munroes,BC ,2,Senior,LT30ft
Mira River,NS ,2,Senior,ST
Five Islands,NS ,2,Full,LT20ft
Ellenwood Lake,NS ,5,Full,Tents
Ellenwood Lake,NS ,2,Full,ST
Graves Island,NS ,4,Full,LT20ft
Amherst Shore,NS ,3,Full,ST
Ellenwood Lake,NS ,4,Full,ST
Mira River,NS ,2,Full,ST
Mira River,AB ,1,Full,ST
Graves Island,QC ,2,Senior,LT30ft
Laurie,NS ,2,Full,LT20ft
Graves Island,NS ,4,Full,ST
Mira River,NS ,4,Full,ST
Boylston,NS ,4,Full,ST
Thomas Raddall,NS ,2,Senior,LT30ft
Caribou Munroes,NS ,3,Full,Tents
Five Islands,NB ,2,Senior,LT20ft
Porters Lake,NB ,4,Full,LT30ft
Graves Island,NS ,2,Full,LT40ft
Boylston,NS ,2,Full,ST
Amherst Shore,NS ,5,Full,ST
Five Islands,NS ,1,Full,ST
Mira River,NS ,3,Full,LT20ft
Laurie,NS ,2,Full,LT20ft
Blomidon,AB ,2,Full,LT30ft
Blomidon,AB ,2,Senior,LT30ft
Rissers Beach,NS ,4,Full,LT20ft
Smileys,NS ,3,Full,LT20ft
Cape Chignecto,NS ,2,Full,ST
Mira River,NS ,3,Full,LT30ft
Amherst Shore,NS ,2,Full,LT30ft
Caribou Munroes,ON ,3,Full,LT20ft
Rissers Beach,NB ,2,Full,ST
Battery,NS ,2,Full,ST
Graves Island,NS ,5,Full,Tents
Caribou Munroes,QC ,2,Full,ST
Ellenwood Lake,NS ,5,Full,LT20ft
Ellenwood Lake,NS ,2,Full,ST
Rissers Beach,NS ,3,Full,Tents
Rissers Beach,NS ,6,Full,Tents
Dollar Lake,NS ,2,Full,ST
Thomas Raddall,NS ,2,Full,ST
Graves Island,NB ,3,Full,LT30ft
Cape Chignecto,NS ,2,Full,ST
Rissers Beach,NS ,4,Full,LT20ft
Salsman,QC ,2,Full,ST
Blomidon,NS ,4,Full,Tents
Rissers Beach,NS ,1,Full,ST
Salsman,NS ,1,Full,LT30ft
Caribou Munroes,ON ,2,Senior,LT20ft
Caribou Munroes,NB ,2,Full,ST
Dollar Lake,NS ,2,Full,ST
Laurie,NS ,2,Full,LT30ft
Blomidon,NS ,2,Full,ST
Rissers Beach,NS ,5,Full,Tents
Rissers Beach,NS ,2,Full,LT40ft
The Islands,ON ,2,Full,LT20ft
Caribou Munroes,NS ,2,Full,ST
Rissers Beach,NS ,2,Full,ST
Graves Island,NS ,2,Veteran,LT30ft
Graves Island,NS ,2,Senior,LT30ft
Caribou Munroes,NS ,1,Senior,LT30ft
Rissers Beach,NS ,4,Full,LT20ft
Rissers Beach,NS ,5,Full,Tents
Mira River,NS ,2,Full,LT30ft
Rissers Beach,NS ,2,Full,ST
Smileys,NS ,2,Full,LT30ft
Valleyview,NS ,2,Full,LT40ft
Amherst Shore,NS ,3,Full,ST
Laurie,NS ,6,Full,Tents
Mira River,NS ,6,Full,ST
Graves Island,NS ,4,Full,LT20ft
Mira River,NS ,5,Full,ST
Porters Lake,NS ,2,Full,Tents
Caribou Munroes,NS ,4,Full,ST
Ellenwood Lake,NS ,2,Full,LT30ft
Five Islands,QC ,2,Full,ST
Rissers Beach,NS ,1,Full,ST
Graves Island,QC ,2,Full,LT20ft
Laurie,QC ,2,Full,LT20ft
Whycocomagh,ON ,2,Full,LT20ft
Rissers Beach,NS ,5,Full,LT40ft
Caribou Munroes,QC ,4,Full,ST
Battery,NS ,2,Full,LT20ft
Graves Island,NS ,1,Full,LT30ft
Thomas Raddall,ON ,2,Senior,ST
Battery,NS ,2,Senior,ST
Graves Island,NS ,2,Full,LT30ft
Thomas Raddall,NS ,2,Full,ST
Porters Lake,NS ,2,Full,ST
Rissers Beach,NS ,2,Full,ST
Mira River,NS ,2,Full,LT30ft
Blomidon,NS ,3,Full,ST
Caribou Munroes,PE ,4,Full,ST
Salsman,NS ,2,Full,ST
Mira River,NS ,2,Full,LT30ft
Valleyview,NS ,1,Full,LT20ft
Porters Lake,NS ,4,Full,Tents
Thomas Raddall,NB ,2,Full,ST
Porters Lake,NS ,3,Full,ST
Mira River,NS ,4,Full,ST
Caribou Munroes,ON ,4,Full,LT20ft
Smileys,NS ,3,Full,ST
Caribou Munroes,NS ,2,Full,LT20ft
Caribou Munroes,AB ,2,Full,ST
Rissers Beach,NS ,2,Full,LT20ft
Ellenwood Lake,NS ,7,Full,LT20ft
Mira River,NS ,6,Full,LT30ft
Valleyview,NB ,2,Full,ST
Porters Lake,NS ,2,Full,ST
Mira River,NS ,4,Full,LT30ft
Thomas Raddall,QC ,4,Full,LT30ft
Ellenwood Lake,NL ,2,Full,ST
Rissers Beach,NS ,4,Full,LT20ft
Blomidon,NS ,4,Full,ST
Ellenwood Lake,NS ,3,Full,ST
Blomidon,QC ,3,Senior,ST
Porters Lake,NB ,1,Full,ST
Blomidon,NS ,2,Full,ST
Porters Lake,NS ,5,Full,LT20ft
Laurie,NS ,2,Full,ST
Five Islands,PE ,2,Full,ST
Thomas Raddall,NS ,5,Full,Tents
Cape Chignecto,ON ,1,Full,ST
Thomas Raddall,NS ,3,Full,ST
Graves Island,NS ,2,Full,ST
Salsman,NS ,2,Full,ST
Porters Lake,NS ,2,Full,ST
Mira River,NS ,4,Full,LT20ft
Rissers Beach,NS ,4,Full,LT20ft
Amherst Shore,NS ,4,Full,LT20ft
Blomidon,NS ,2,Senior,LT30ft
Dollar Lake,NS ,5,Full,ST
Ellenwood Lake,NS ,2,Senior,LT20ft
Amherst Shore,NS ,2,Senior,LT20ft
Mira River,NS ,5,Full,ST
Valleyview,NS ,3,Full,ST
Thomas Raddall,NS ,2,Full,ST
Five Islands,NB ,3,Full,ST
Graves Island,NS ,4,Full,LT30ft
Graves Island,NS ,2,Full,LT20ft
Blomidon,NS ,6,Full,Tents
Porters Lake,QC ,2,Full,ST
Ellenwood Lake,NS ,2,Full,ST
The Islands,PE ,2,Full,ST
Porters Lake,NS ,2,Full,ST
Graves Island,NS ,4,Full,LT20ft
Boylston,NS ,2,Full,Tents
Ellenwood Lake,NS ,2,Full,LT30ft
Caribou Munroes,NS ,4,Full,Tents
Mira River,NS ,2,Full,ST
Porters Lake,QC ,2,Full,ST
Laurie,NS ,2,Full,ST
Thomas Raddall,NS ,2,Full,Tents
Caribou Munroes,NS ,2,Full,ST
Five Islands,NS ,2,Veteran,LT30ft
Blomidon,NS ,1,Full,ST
Rissers Beach,NS ,2,Full,LT20ft
Ellenwood Lake,NS ,2,Full,ST
Dollar Lake,NS ,6,Full,Tents
Salsman,QC ,2,Full,LT20ft
Smileys,NS ,2,Senior,LT30ft
Amherst Shore,NS ,3,Full,ST
Graves Island,QC ,2,Senior,LT30ft
Rissers Beach,NS ,4,Full,Tents
Caribou Munroes,NS ,2,Full,LT30ft
Rissers Beach,NS ,4,Full,LT20ft
Dollar Lake,NS ,2,Full,ST
Blomidon,NS ,4,Full,Tents
Mira River,NS ,2,Full,LT20ft
Five Islands,QC ,2,Full,LT20ft
Ellenwood Lake,NS ,3,Full,LT20ft
Rissers Beach,NS ,5,Full,LT30ft
Blomidon,NS ,4,Full,Tents
Graves Island,NS ,2,Full,ST
Caribou Munroes,NS ,2,Full,ST
Ellenwood Lake,NS ,4,Full,LT30ft
Rissers Beach,NS ,3,FULL,ST
Battery,NS ,3,Full,LT20ft
Graves Island,NS ,2,Full,LT20ft
Dollar Lake,NS ,2,Full,ST
Porters Lake,ON ,1,Full,ST
Graves Island,NS ,2,Full,LT30ft
Thomas Raddall,NS ,2,Full,LT30ft
Battery,ON ,2,Full,LT30ft
Smileys,NS ,4,Full,LT20ft
Thomas Raddall,NS ,6,Full,LT30ft
Smileys,NS ,5,Full,ST
